FINAL_IRR,FOIR,AGE,AVG_OPENING_BAL_90D,VINTAGE_DAYS,AVERAGE_DEBITS_0_3MO,AVG_OPENING_BAL_0_3MO,AVERAGE_SELF_0_3MO,DIGITAL_D_TXN_COUNT,DIGITAL_D_TOTAL_AMOUNT,TOTAL_MEDICAL_SPEND_0_3MO,DR_FOREX_0_3MO,TOTAL_LOAN_COUNT,TOTAL_LOAN_COUNT_EXT,RETAIL_E_COMMERCE,FOOD_BEVERAGE,TECHNOLOGY_ELECTRONICS,UTILITIES_SERVICES,HEALTH_WELLNESS,TRAVEL_TOURISM,CASH_ATM,GROCERY,CARD_PAYMENT,WALLET,INSURANCE,POS,FASHION_APPAREL,BILL_PAYMENTS,AUTOPAY,SELF_AND_FAMILY_TRANSFER,DEPOSIT,INCOME_FROM_OTHER_SOURCES,TRAVELLER_TRANSACTION_COUNT,TRAVELLER_TOTAL_AMOUNT_1Y,SPENDS_TRANSACTION_COUNT_1Y,SPENDS_TRANSACTION_AMOUNT_1Y,AVG_BALANCE_PERCENTAGE,AVG_CC_PERCENTAGE,AVG_SELF_PERCENTAGE,AVG_LIFESTYLE_PERCENTAGE,CR_INV_MATURED_PERCENTAGE,CR_SELF_FAMILY_PERCENTAGE,CC_BILLPAYMENT_PERCENTAGE,ATM_WITHDRAWALS_PERCENTAGE,TOTAL_MEDICAL_SPEND_PERCENTAGE,AVG_DR_CR_RATIO_3M,AVG_SELF_DR_RATIO_3M,AVG_INV_DR_RATIO_3M,SPENDS_INCM_RATIO,TRAVEL_SPENDS_RATIO,MF_INCM_RATIO,RD_FD_INCM_RATIO,DEMAT_INCM_RATIO,SAVING_RATIO,CC_SPEND_TO_TOTAL_SPENDS,TOTAL_SPENDS_RATIO,MEDICAL_INCM_RATIO,FOREX_INCM_RATIO,AVG_INVSTMT_INCM_RATIO,NTB_TAG,EVER_TAKEN_TAG,EXTERNAL_LOAN_TAG,MULTIPLE_LOAN_TAG,DIGITAL_SAVVY_TAG,NON_DIGITAL_TAG,TOP100_CORPS_TAG,RECENT_PURCH_PL_TAG,ABT_TO_MATURE_TAG,PL_RECENT_CLOSED_TAG,LOW_INCOME_HIGH_SPENDS,RURAL_BORROWERS_TAG,METRO_DEBTORS,HIGH_OBLIGATIONS,YOUNG_URBAN_SPENDERS,HIGH_ON_CC,HIGH_BUREAU,Digital_Engaged_0_6M,Digital_Auth_0_6M,log_OFFER_AMT,log_FINAL_SALARY,log_AVERAGE_CREDITS_0_3MO,log_AVERAGE_EMI_0_3MO,log_AVERAGE_INVESTMENT_0_3MO,log_NOT_SALARY_CREDITS_0_3MO,log_TOTAL_LOAN_AMT,log_TOTAL_LOAN_AMT_EXT,log_TOTAL_EMI_COUNT,log_TOTAL_EMI_AMT,log_CREDIT_CARD,log_INVESTMENTS,log_INVESTMENT_MATURITY,log_AVG_INVESTMENT_PERCENTAGE,log_MER_EMI_OFFUS_LOAN_EMI_PERCENTAGE,log_AVG_EMI_DR_RATIO_3M,log_CCAMT_LIMIT_RATIO,log_INVESTMENT_INCOME_RATIO,log_FD_TO_INVESTMENT_PER_YEAR_RATIO,log_CC_SPENDS_MAX_CREDIT_RATIO,log_AVG_EMI_INCM_RATIO,log_PREMIUM_CUST_TAG,Response
17.98999977,42.19535796,51,85512.95,5313,32945.77742,161147.62,0.0,66,779189.4555,0.821052439,0.135608848,0,0,0.0,424.007283,0.0,0.0,0.0,101.2768878,83651.8934,24.60654635,0.0,0.0,0.0,101.7407067,12.46810831,290.0010203,197457.4017,6562.975617,99.61577355,424.9861409,1,0.0,58,207313.4028,-69.7177,-1.617233,-26.5392042,-13.69314372,-99.99999935,152.8488265,12.35471875,1.625979715,0.003769616,0.0,0.004746694,0.0,0.0,0.000451349,0.0,35.05586255,0.0,0.565935724,0.206190909,0.471795082,0.060329793,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,9.846275736623255,9.821414833366141,0.0,5.6300084652948,11.394144508368827,14.601291531361626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4300363515080576,0.0,0.6407838338705796,0.0,0.0,0.6135678988213539,1.2957599029067872,0.0,0
17.98999977,122.945234,31,71471.28,2534,1188180.435,102825.48,227420.9954,236,11709554.31,0.0,0.0,0,8,1025.123903,65.25002606,459.6841701,400.7574629,97.44376168,253.2155187,368799.9857,35.2222652,90.26881189,0.0,0.0,-193.7930257,0.0,279.9124236,585.9036468,2695849.554,863.2719769,0.0,0,994.5163327,78,3587261.267,-2.9495,31.996599,200.5573987,12.41832901,-99.99999935,235.8782609,41.76192412,-1.315974189,0.01855679,0.0,27.12735217,0.016094279,0.0,0.001640429,0.0,0.0,0.0,-0.426583517,0.000851808,1.015127503,0.132964192,6.45e-06,618.3512231,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,10.308985993422082,12.156426219047779,13.466491165228495,0.11878375876594217,0.0,14.824011829992092,0.0,15.572013930949025,0.0,13.743504704502373,0.0,0.0,9.402954042792942,4.831389311670998,0.4642804078135725,5.6398409579799524e-05,0.0,0.0,2.3081904173692918,0.0,1.1995704136087735,0.6931471805599453,0
22.0,-14.15716016,35,46528.17,2115,17268.94245,16369.85,0.0,750,339883.7182,0.0,0.0,0,0,9908.151921,246.772359,2025.234906,1525.914421,2146.316937,28.95045917,171.6796996,1415.906452,4.829506171,32356.07188,0.0,74.89104606,12.75320148,0.146563683,1313.813752,93572.34851,0.0,0.0,0,738.5961026,722,348830.9831,4.5988,-69.04879,-47.89332416,-3.139716875,7002.532357,70.50634104,18.19906033,-0.388128554,-0.006413066,1095.474501,0.011190536,0.020099809,256.6518884,0.0,38.12602929,0.0,3.265580699,-0.049946725,0.0,0.595626437,0.0,0.0,1257.37322,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,9.473317041193292,10.145665485533176,0.1202168129496435,4.921616705459005,11.357525967127582,12.718636702944375,9.14761005920406,0.0,0.0,0.0,0.0,8.589479721994802,4.5850730395274,0.0,3.419941519333355e-05,0.0,0.05262539549676928,1.5172124249107908,0.0,0.5972154125596989,0.0,0
22.0,30.30280617,43,19591.12,3858,59397.44245,102277.06,0.0,79,686445.0524,0.738562431,0.207171962,0,0,217.2551117,377.4000621,0.0,221.1838241,147.9113985,48.43553126,149166.6127,0.0,0.0,115.6019012,74.61470865,-13.49895206,0.0,309.3818874,1522.353132,0.0,769.4661244,85.68584242,0,0.0,24,1010610.435,-32.1539,0.833142,159.0276304,-20.63494758,-99.99999935,-99.99987839,-4.41229705,-0.318513449,-0.014203988,0.0,0.009536316,0.004705129,172.8136309,0.0,20.25641177,0.0,0.0,-0.444120642,0.0,1.269753556,0.158451091,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,9.06283647758031,8.987617720196335,0.5075210705393379,4.939748188966726,10.379414391761886,11.227702682251586,10.245532394737324,0.0,0.0,0.0,0.0,6.607278669201932,4.283546404226736,0.0,1.4999887501124988e-05,0.04369362647566768,0.05823200744315402,0.0,0.0,1.158974164126606,0.0,0
22.0,9.07701176,37,3738.81,200,23190.50429,13377.15,0.0,204,336859.9498,0.0,0.281902591,0,1,7470.001327,486.9443175,0.0,794.3770335,0.0,12.26698139,39956.52285,37.61739634,10.84556134,10391.36047,0.0,-69.86807009,0.0,0.0,0.0,0.0,155.712821,107.0721923,1,1173.413695,149,0.0,-212.2895,78.532589,115.7587363,-5.578157842,-99.99999935,-34.08357618,1.232960191,-0.261128772,0.00719912,0.0,0.0,0.008748257,0.0,0.005871495,0.0,0.0,0.0,0.134634051,8.11e-05,0.727461122,0.174623149,0.000401632,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.51293546492023,10.57865705163281,0.0,0.0,6.0973911423625164,0.0,12.95238753315561,9.117934271927266,0.0,7.8937361458651925,0.0,0.0,8.560982305631963,4.675068657828565,0.0,4.429901878397847e-05,0.019474918703623226,0.005484023218721255,0.0,0.0,0.0,0.0,0
22.0,6.898092945,25,10152.02,1529,67276.42036,3436.6,0.0,488,374399.5113,0.0,0.329790134,0,0,5451.119231,2450.371733,360.7294218,2037.688051,109.4483758,2312.155386,99080.45718,95.13751609,0.0,15609.19572,24.52869606,234.2967505,0.0,52.68925821,0.0,99882.58248,659.5704919,187.1523607,6,7877.649247,519,747054.5606,36.9047,78.959096,46.52941991,-4.595385964,13037.98042,-99.99987839,85.83193998,-35.56310318,0.008557489,510.4539188,0.010679472,0.0,0.0,0.023130473,147.071611,27.46975643,2.849511689,0.013577845,0.001007544,3.65351022,0.0,0.0,1369.581311,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.51293546492023,9.446678187689223,10.88944950517966,0.0,4.893277150160599,11.772808533816129,13.161892980730743,0.0,0.0,7.15535302227166,0.0,0.0,8.361484109477624,5.936409195575539,0.0,0.0,0.0,0.0009362016264659695,0.0,0.0,0.16677804741454397,0.0,0
17.98999977,-54.43875295,41,-935.73,5421,90776.76016,46101.52,0.0,459,506324.2348,0.0,0.0,0,0,15446.0421,15689.60011,3386.872686,4671.361971,6674.955523,6859.898259,158061.3232,75.32177259,9.659574344,15917.48152,0.0,-21.61983056,7.588869655,0.0,0.0,47083.1523,183.8614924,0.0,15,24149.62447,643,1093834.924,-11.2266,-89.704911,-1.409091196,-1.220345947,14345.04099,124.8834237,-99.99953101,-64.9031047,0.011176744,0.0,0.0,0.0,349.737806,0.011690489,0.0,93.54254339,0.0,0.905199475,0.087325848,0.250750298,0.0,0.00029454,386.3589898,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,11.225256725762893,10.34580132232198,12.536845975615948,0.5505393811222314,5.53073721962864,12.218893764102456,0.0,9.08870982470554,0.0,8.434237585420698,0.0,0.0,0.0,0.0,1.7950905815743472,9.06958870036973e-05,0.7138014127847497,0.008019122716126674,2.1425408085642794,0.6784056136244667,0.18421169435795995,0.0,0
22.0,80.12862831,48,10612.33,5752,1214.048574,5184.85,0.0,38,502481.9158,0.43531873,0.282349873,0,0,0.0,0.0,0.0,0.0,0.0,33.95990397,0.0,0.0,0.0,0.0,64.05400969,113.0826008,0.0,0.0,1094.636149,11802.01738,2204.13897,0.0,0,0.0,34,595710.354,12.5691,-98.518031,-99.9999881,-21.71932058,-99.99999935,-99.99987839,-17.87050418,-0.192233627,0.00255471,0.0,0.004667825,0.0,334.535623,0.0,167.270927,4.387173259,0.0,0.815278773,0.0,0.49276238,0.0,0.000106095,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,11.225256725762893,10.392683860842531,11.968642145061521,0.4864017441086898,0.0,12.620295218524229,0.0,13.375021681679248,0.0,0.0,0.0,0.0,7.878640665093553,0.0,0.0,3.329944556730838e-05,0.0,0.0010345756420136168,1.107658561148647,0.0,0.2562549095359277,0.0,0
22.0,-126.2704892,34,2240.05,5448,0.0,2473.41,0.0,298,0.0,0.241180787,0.0,0,0,7060.540835,290.0660901,141.1987499,3577.866658,0.0,41.01270418,20835.69015,0.0,0.0,7190.891419,0.0,28.96324291,0.0,345.5694497,1206.871921,25161.68204,0.0,195.1367622,1,99.50807521,159,21299.91508,12.5994,33.739447,37.02982394,7.367079291,598.8578232,385.7953373,6.57786044,0.225939702,0.004143754,0.0,0.0,0.012264613,45.03795122,0.0,7.579468207,227.1836055,0.0,-0.166708158,0.0,0.667029421,0.0,0.000152301,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11.51293546492023,9.895811376940538,0.0,0.39934176129442145,0.0,7.900145830136205,0.0,9.709653107243412,0.0,0.0,0.0,0.0,8.594571311303671,0.0,0.0,0.0,0.0,0.0,0.8684430520068293,0.03356293131694504,0.12684461172800143,0.0,0
17.98999977,47.35482124,32,7199.26,2420,13935.12123,-180.4,0.0,63,247137.8882,0.180593521,0.428461634,0,0,633.4105159,225.2207596,526.971933,338.3890329,0.0,0.0,0.0,0.0,43.32758143,9917.745375,175.1999078,-83.98768757,0.0,8.136585249,287.8987463,6346.900771,108.0731461,0.0,1,567.9711535,42,170003.4529,16.482,46.5456,13.00139364,-5.483461968,5940.356141,-99.99987839,-3.840716757,0.657428118,-0.013028208,687.0556654,0.0,0.0,0.0,0.007408232,0.0,180.5990635,7.631872825,0.506855378,0.000916728,0.003303891,0.362505398,3.34e-05,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.51293546492023,10.097712085335532,10.268151649237224,0.0,0.0,11.173218064224356,12.586021457922474,7.003579204069479,0.0,0.0,0.0,0.0,0.0,4.676295118084349,0.0,0.0,0.06654952521273148,0.0,1.85149155214424,0.013168663292798158,1.5925882524670734,0.0,0
22.0,28.20809917,36,295981.0,1297,78642.88661,228100.12,117.5269915,10,318438.4967,0.0,0.450305601,0,0,0.0,248.5632151,423.2329724,378.9543833,210.2187124,0.0,74459.66536,83.83548344,0.0,72.23166447,61.0323989,17.66278889,0.0,0.0,124.1364314,3132.532754,708.935225,240.629124,0,0.0,84,205400.792,251.1589,95.507962,-9.219082957,26.90636424,-99.99999935,264.8142631,-21.56331103,-0.457303024,0.003419953,991.7229668,0.0,98.71669568,0.0,0.0,0.0,0.0,7.725358863,-0.224812849,0.0,0.84170833,0.030904118,0.0,541.9111096,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,10.458883370624854,11.204600992768064,0.4143142011383145,9.373978012233664,11.388741286820439,0.0,10.13885007957961,0.0,8.542146102613792,0.0,0.6931471805599453,0.0,6.009659915563236,0.0,8.819611060869453e-05,0.0,0.1780061328987583,2.4584964907045723,0.0,0.9025414145291499,0.0,0
22.0,64.08503863,29,644.34,303,309933.684,9578.56,80150.90666,433,7230699.334,0.120351419,0.0,0,0,15996.91044,9384.193799,643.8849581,2830.727326,153.0350691,10.15150553,0.0,89.15464944,29.94880127,51787.21353,60.53039763,104.6927423,0.0,104.0234308,1834.13998,2288408.494,0.0,0.0,0,0.0,617,4862481.599,-114.6954,-99.999995,2.859066591,-1.496398799,-99.99999935,155.8960368,97.91629481,-0.273253504,-0.004976723,693.914182,16.39126295,0.0,261.0939925,0.000957656,20.65326356,112.8753414,3.025490147,-7.29531385,0.0,5.026119694,0.215304108,0.000154405,1310.088316,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.225256725762893,10.479870689497144,12.358460489904212,0.0,5.328384599710847,14.148314164813568,0.0,0.0,0.0,7.62416114894606,0.0,0.0,9.007553582754946,0.0,0.0,0.0,0.029505799866069528,0.5268660162532313,1.8326958117703258,0.0,0.0,0.0,0
