FINAL_IRR,FOIR,AGE,AVG_OPENING_BAL_90D,VINTAGE_DAYS,AVERAGE_DEBITS_0_3MO,AVG_OPENING_BAL_0_3MO,AVERAGE_SELF_0_3MO,DIGITAL_D_TXN_COUNT,DIGITAL_D_TOTAL_AMOUNT,TOTAL_MEDICAL_SPEND_0_3MO,DR_FOREX_0_3MO,TOTAL_LOAN_COUNT,TOTAL_LOAN_COUNT_EXT,RETAIL_E_COMMERCE,FOOD_BEVERAGE,TECHNOLOGY_ELECTRONICS,UTILITIES_SERVICES,HEALTH_WELLNESS,TRAVEL_TOURISM,CASH_ATM,GROCERY,CARD_PAYMENT,WALLET,INSURANCE,POS,FASHION_APPAREL,BILL_PAYMENTS,AUTOPAY,SELF_AND_FAMILY_TRANSFER,DEPOSIT,INCOME_FROM_OTHER_SOURCES,TRAVELLER_TRANSACTION_COUNT,TRAVELLER_TOTAL_AMOUNT_1Y,SPENDS_TRANSACTION_COUNT_1Y,SPENDS_TRANSACTION_AMOUNT_1Y,AVG_BALANCE_PERCENTAGE,AVG_CC_PERCENTAGE,AVG_SELF_PERCENTAGE,AVG_LIFESTYLE_PERCENTAGE,CR_INV_MATURED_PERCENTAGE,CR_SELF_FAMILY_PERCENTAGE,CC_BILLPAYMENT_PERCENTAGE,ATM_WITHDRAWALS_PERCENTAGE,TOTAL_MEDICAL_SPEND_PERCENTAGE,AVG_DR_CR_RATIO_3M,AVG_SELF_DR_RATIO_3M,AVG_INV_DR_RATIO_3M,SPENDS_INCM_RATIO,TRAVEL_SPENDS_RATIO,MF_INCM_RATIO,RD_FD_INCM_RATIO,DEMAT_INCM_RATIO,SAVING_RATIO,CC_SPEND_TO_TOTAL_SPENDS,TOTAL_SPENDS_RATIO,MEDICAL_INCM_RATIO,FOREX_INCM_RATIO,AVG_INVSTMT_INCM_RATIO,NTB_TAG,EVER_TAKEN_TAG,EXTERNAL_LOAN_TAG,MULTIPLE_LOAN_TAG,DIGITAL_SAVVY_TAG,NON_DIGITAL_TAG,TOP100_CORPS_TAG,RECENT_PURCH_PL_TAG,ABT_TO_MATURE_TAG,PL_RECENT_CLOSED_TAG,LOW_INCOME_HIGH_SPENDS,RURAL_BORROWERS_TAG,METRO_DEBTORS,HIGH_OBLIGATIONS,YOUNG_URBAN_SPENDERS,HIGH_ON_CC,HIGH_BUREAU,Digital_Engaged_0_6M,Digital_Auth_0_6M,log_OFFER_AMT,log_FINAL_SALARY,log_AVERAGE_CREDITS_0_3MO,log_AVERAGE_EMI_0_3MO,log_AVERAGE_INVESTMENT_0_3MO,log_NOT_SALARY_CREDITS_0_3MO,log_TOTAL_LOAN_AMT,log_TOTAL_LOAN_AMT_EXT,log_TOTAL_EMI_COUNT,log_TOTAL_EMI_AMT,log_CREDIT_CARD,log_INVESTMENTS,log_INVESTMENT_MATURITY,log_AVG_INVESTMENT_PERCENTAGE,log_MER_EMI_OFFUS_LOAN_EMI_PERCENTAGE,log_AVG_EMI_DR_RATIO_3M,log_CCAMT_LIMIT_RATIO,log_INVESTMENT_INCOME_RATIO,log_FD_TO_INVESTMENT_PER_YEAR_RATIO,log_CC_SPENDS_MAX_CREDIT_RATIO,log_AVG_EMI_INCM_RATIO,log_PREMIUM_CUST_TAG,Response
22.0,-45.51508146,35,12869.54,3326,8446.074059,10789.73,0.0,73,427933.1418,0.0,0.0,0,0,456.3531655,23.04789123,127.9003454,0.0,90.02266515,34.27011173,1007.207466,24.0992177,7.162613089,0.0,72.28351658,-21.30434178,39.68978426,0.0,0.0,405499.1611,298.8316268,0.0,0,47.53609195,46,210583.9741,-89.9196,-13.321222,-87.60869792,-15.99298176,-99.99999935,118.5626269,-19.42815741,0.727367064,-0.005484597,0.0,0.00578537,0.012550895,930.6649013,0.000878849,228.1720796,83.49673496,0.0,0.33859431,0.0,0.436538804,0.120545332,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.225256725762893,0.0,7.4087981080719905,0.0,4.915628551916745,11.458630218809809,13.789037860479963,9.062697559501451,0.0,0.0,0.0,0.0,9.091720057799947,5.382736636470666,1.0447071653703586,0.0,0.030477437448541745,0.0,1.2872344325115843,0.0,0.0,0.0,0
17.98999977,-5.730883606,51,-996.01,477,55835.99698,40790.7,14376.75874,778,1535114.444,0.095399261,0.0,0,1,17924.75626,6974.976927,4614.966114,2237.483579,4617.20857,2603.244564,0.0,17.57679357,0.0,57546.33565,84.19899961,-101.2458676,0.0,0.0,1485.553558,203966.0124,0.0,41.38904408,6,2894.851067,689,907916.0392,73.0796,-11.655441,95.6064565,11.01754347,3799.788358,150.8130493,124.3530331,-0.604039975,-0.002480686,1708.750892,25.35767652,0.0,0.0,0.0,0.0,115.5105879,0.135915766,0.07623894,0.078285303,1.512938917,0.149208688,0.000427066,0.0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.225256725762893,10.506760113482155,11.111663013864664,0.24980893203436833,3.9633325758932405,11.450400304780585,13.62138965110704,11.407704291826006,0.0,9.267709827600802,0.0,0.0,9.062870177764685,5.557175050912667,2.7666521983999153,2.73996246268568e-05,0.6106842364756115,0.0,2.12081613141123,0.5529138416949178,0.0,0.0,0
22.0,-24.77057403,31,16209.34,1253,21255.92616,6692.37,73.66527169,20,0.0,0.0,0.32774646,0,0,95.83198237,0.0,40.06534002,242.1378685,0.0,68.03742042,916.6377165,24.05024299,79.80103687,121.8400051,0.0,-65.32844186,56.69715362,103.7969515,436.3553157,749.7588797,352.4250667,31.85431213,0,49.29748577,15,0.0,-92.7454,-13.541358,-7.56983676,-24.29903085,8922.581643,284.0958562,34.57995298,-0.190709827,0.008646142,0.0,0.007003949,0.014622061,0.0,0.0,0.0,0.0,0.009867715,1.0,0.0,0.444455052,0.202550747,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11.225256725762893,8.058609841980529,9.894280566518718,0.2724538856954659,4.447012512021803,8.727340319663023,0.0,10.12585533982322,0.0,0.0,0.0,0.0,8.627883761025497,0.0,0.0,2.7099632801634036e-05,0.04928637722584345,0.00023185511952435666,0.7851034331421449,0.019365675964496384,1.4401580851333724,0.0,0
17.98999977,-53.72491591,25,6271.23,864,159040.2682,4946.43,142.5683262,278,984931.3506,0.0,0.0,0,1,3462.806314,1489.915584,277.0455209,0.0,112.7756102,0.0,31235.23986,63.83090733,11.73094423,12822.36729,68.78507733,-93.66265305,41.6635993,230.8274112,0.0,0.0,309.9354047,300.4973907,2,925.5480515,355,964608.861,36.6471,-28.743674,66.4451569,-26.00031649,1367.778731,-99.99987839,26.74910594,1.326553133,0.007396143,1625.601668,0.0,0.009989463,106.203734,0.000478695,0.0,57.9934479,9.223015303,-0.455322347,0.114797673,0.851746652,0.035387795,0.000157042,687.3781761,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,10.819798284210286,10.887405549400988,12.184486834716855,0.042479971955752496,0.0,12.488366524705715,0.0,12.251606820906934,0.0,5.254345152270992,0.6931471805599453,0.0,8.972424648023214,2.969784874085236,2.556981544735373,8.269658054352475e-05,0.657033145042492,0.0,1.164214914383034,0.6487723305539916,1.4104088868941744,0.0,0
17.98999977,-100.860618,42,33576.0,7667,173999.5149,81489.07,0.0,131,2049655.643,0.0,0.0,0,3,2.04680325,256.9990414,818.7583734,0.0,0.0,120.1602924,156149.5316,31.98925975,17.36108797,6233.590525,21.79500831,-12.34025267,0.0,119.2744903,858.2041011,0.0,895.2258003,0.0,0,261.3712948,112,1202788.796,70.6179,-80.001413,199.2864959,15.05111096,-99.99999935,12.14507857,104.4748192,-0.115067979,-0.000338222,0.0,0.0,9.552069446,0.0,0.000776092,113.5413365,0.0,4.219776282,-0.704537375,0.15037603,1.805135728,0.028858242,0.0,1634.143299,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,11.225256725762893,9.913478540483577,11.798862062967403,0.501133088742622,10.05744374302299,12.33805592544636,11.824897967684494,13.728014818562835,0.0,10.70881415110548,0.0,0.0,8.417077546899186,3.9188377839869974,2.658283109894916,7.999680017065643e-05,1.2301803755185152,0.028075313095059437,1.9626690047975515,1.2240412727538188,0.0,0.0,0
17.98999977,9.992051662,29,2368.1,4231,23169.2419,11000.75,46.25355874,682,512878.0446,0.496210086,0.141205028,0,1,6491.764438,3002.506325,513.4286268,2671.447499,3459.906238,64.57125594,103.9280413,67.46899575,9.405095495,17807.75776,0.0,-3.049422803,1.078932992,0.0,1583.175369,144.5598607,1332.581661,0.871597966,2,0.0,666,999646.9973,-31.3878,-55.571962,5.689557507,-16.06982753,13866.14154,-29.40342359,21.5604503,-0.146354133,-0.018976434,1921.658801,0.0,20.35825619,0.0,0.000565116,0.0,0.0,1.044236856,-1.705577894,0.08006839,1.643678381,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,11.225256725762893,9.052566396182856,10.441611135637054,0.2470954252351764,8.704602016754958,11.963183904670204,14.300170150721902,9.781124296604334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9199815682359263e-05,0.5360166364270933,0.24769576614683825,0.0,0.5466257153736606,0.0,0.0,0
17.98999977,-91.41675758,33,7114.27,2002,65491.6958,4872.38,11733.15786,880,863941.9979,0.0,0.030577317,0,0,18277.8177,7663.854138,3535.843599,2899.270285,3210.766288,3045.405663,199574.0308,591.5566565,19.18812984,21792.40419,0.0,51.97964889,859.4652296,54721.83305,1182.178243,385618.3448,0.0,0.0,11,625.9377888,887,913188.1563,-74.6018,-0.441008,260.39957,7.615308204,-99.99999935,64.46848813,11.79942864,-45.85767992,-0.00437427,0.0,12.4932897,0.017177935,0.0,0.0,62.80627682,0.0,0.0,-0.869492091,0.187802582,0.894668086,0.0,0.0,2333.463606,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,11.51293546492023,8.766129379457725,10.948393372188375,0.40774920224463174,5.055534665924393,0.0,13.152857913166986,6.062846363691929,0.6931471805599453,7.2908388657034875,0.0,0.0,9.727192668214355,3.0636510592172304,0.0,0.0,1.2812648231828951,0.003417167825940818,2.0045669540399995,1.2736408914035249,0.0,0.0,0
22.0,6.863363817,50,343068.53,3725,270166.1035,520684.91,0.0,786,6899145.095,0.0,0.264928131,0,0,24074.41334,13749.49154,4144.554946,13142.34903,21359.13563,94.84922892,173257.4481,15334.04351,0.0,49979.14824,60.06543415,-27.08937512,7862.999063,0.0,0.0,4729.104351,902.4591316,180.2409037,5,5939.677244,663,4273323.638,4.6,26.412669,-35.86549553,13.84595661,-99.99999935,172.0460861,-21.03152605,-53.84291391,0.002046089,509.7135176,0.0,0.00925012,514.0853514,0.0,0.0,132.1443773,0.0,-8.519590045,0.001009955,5.459284124,0.089241147,0.000142313,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.225256725762893,6.100571620993431,10.61866461376022,0.0,5.732365081480156,12.871767700274203,13.34510246565438,0.0,0.0,0.0,0.0,0.0,9.416873597270154,4.284666146761153,1.1220950640093914,1.8999819502286302e-05,0.0,0.002886235811298475,0.0,0.0,0.0,0.0,0
17.98999977,-43.60443444,30,7388.42,1927,14932.1931,5419.76,24.48019672,200,31002.84501,0.0,0.318343813,0,0,388.7859021,0.0,0.0,160.0456179,48.69613554,134.0456166,27564.07003,0.0,0.0,227.075635,0.0,57.59658494,0.0,0.544837257,0.0,222.3792292,674.9408457,0.0,0,0.0,93,121512.5926,15.8984,-13.920077,16.66635324,11.91508931,4606.549911,159.8010737,4.482740295,-0.810167289,-0.00640842,0.0,0.002465751,0.003774942,0.0,0.000370698,24.98613948,0.0,0.0,0.488454252,0.031489034,1.059440596,0.096336655,0.000160157,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,11.51293546492023,10.16647431167514,10.125131537662764,0.2563368645949442,1.2553076736992348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.615920718341847,0.0,0.0,6.619780887670104e-05,0.4259517158154875,0.0013125552223917638,0.0,0.4787962264462273,0.6409814551888174,0.0,0
22.0,53.94278627,27,236005.82,938,194534.0986,62570.83,184.6548473,1137,910365.3159,1.444536911,0.357302032,0,0,50826.48665,27440.19807,4190.082534,8814.195759,11180.47071,22152.49382,8965.691167,3383.461761,40.67750324,85353.88576,0.0,-11.96494232,3115.011163,31.95987192,346.3676627,9475.74333,0.0,0.0,29,21552.20451,1136,895108.9687,75.9698,73.829157,-99.9999881,13.72968962,5889.497651,-99.99987839,-77.93028083,0.710308878,-0.009172673,558.5347683,0.026090366,0.015312932,0.0,0.026128674,0.0,125.7062078,1.860630087,-0.880087561,0.0,1.520479847,0.0,0.000156511,353.3085914,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.51293546492023,10.233925250757725,11.596910002031583,0.0,4.016695821194599,12.612299087416881,13.68508646912426,9.20374043754455,0.0,8.66795466728903,0.0,0.0,0.0,0.0,0.0,5.229863240268335e-05,0.021531725661271827,0.003988874850244852,0.4906816318675444,0.03414862181800656,1.3323988259440473,0.0,0
17.98999977,-152.017523,24,-12.54,297,39760.74874,-3342.26,0.0,84,616801.6981,0.635578658,0.0,0,0,0.0,0.0,0.0,0.0,486.4180933,0.0,472.3785149,0.0,15.55667135,5314.930018,49.0062533,-80.69684608,32.32167839,166.7043653,0.0,0.0,26.80100106,99.56021267,0,676.1375708,69,286866.8952,44.6538,-2.075979,-99.9999881,17.68303628,-99.99999935,46.12118611,-69.93682463,-0.51098828,-0.006476277,0.0,0.005979119,7.15e-05,0.0,0.0,121.3512437,0.0,0.0,-0.466149967,0.196293166,1.271195394,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.819798284210286,5.556330406615654,10.041081753142878,0.14243958732556503,0.0,10.665570264139093,13.118562312099941,9.655013023920144,0.0,7.316953884241507,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.2654812109695361,0.0,0.0,0.2130553391878558,1.0607261372843166,0.0,0
