FINAL_IRR,FOIR,AGE,AVG_OPENING_BAL_90D,VINTAGE_DAYS,AVERAGE_DEBITS_0_3MO,AVG_OPENING_BAL_0_3MO,AVERAGE_SELF_0_3MO,DIGITAL_D_TXN_COUNT,DIGITAL_D_TOTAL_AMOUNT,TOTAL_MEDICAL_SPEND_0_3MO,DR_FOREX_0_3MO,TOTAL_LOAN_COUNT,TOTAL_LOAN_COUNT_EXT,RETAIL_E_COMMERCE,FOOD_BEVERAGE,TECHNOLOGY_ELECTRONICS,UTILITIES_SERVICES,HEALTH_WELLNESS,TRAVEL_TOURISM,CASH_ATM,GROCERY,CARD_PAYMENT,WALLET,INSURANCE,POS,FASHION_APPAREL,BILL_PAYMENTS,AUTOPAY,SELF_AND_FAMILY_TRANSFER,DEPOSIT,INCOME_FROM_OTHER_SOURCES,TRAVELLER_TRANSACTION_COUNT,TRAVELLER_TOTAL_AMOUNT_1Y,SPENDS_TRANSACTION_COUNT_1Y,SPENDS_TRANSACTION_AMOUNT_1Y,AVG_BALANCE_PERCENTAGE,AVG_CC_PERCENTAGE,AVG_SELF_PERCENTAGE,AVG_LIFESTYLE_PERCENTAGE,CR_INV_MATURED_PERCENTAGE,CR_SELF_FAMILY_PERCENTAGE,CC_BILLPAYMENT_PERCENTAGE,ATM_WITHDRAWALS_PERCENTAGE,TOTAL_MEDICAL_SPEND_PERCENTAGE,AVG_DR_CR_RATIO_3M,AVG_SELF_DR_RATIO_3M,AVG_INV_DR_RATIO_3M,SPENDS_INCM_RATIO,TRAVEL_SPENDS_RATIO,MF_INCM_RATIO,RD_FD_INCM_RATIO,DEMAT_INCM_RATIO,SAVING_RATIO,CC_SPEND_TO_TOTAL_SPENDS,TOTAL_SPENDS_RATIO,MEDICAL_INCM_RATIO,FOREX_INCM_RATIO,AVG_INVSTMT_INCM_RATIO,NTB_TAG,EVER_TAKEN_TAG,EXTERNAL_LOAN_TAG,MULTIPLE_LOAN_TAG,DIGITAL_SAVVY_TAG,NON_DIGITAL_TAG,TOP100_CORPS_TAG,RECENT_PURCH_PL_TAG,ABT_TO_MATURE_TAG,PL_RECENT_CLOSED_TAG,LOW_INCOME_HIGH_SPENDS,RURAL_BORROWERS_TAG,METRO_DEBTORS,HIGH_OBLIGATIONS,YOUNG_URBAN_SPENDERS,HIGH_ON_CC,HIGH_BUREAU,Digital_Engaged_0_6M,Digital_Auth_0_6M,log_OFFER_AMT,log_FINAL_SALARY,log_AVERAGE_CREDITS_0_3MO,log_AVERAGE_EMI_0_3MO,log_AVERAGE_INVESTMENT_0_3MO,log_NOT_SALARY_CREDITS_0_3MO,log_TOTAL_LOAN_AMT,log_TOTAL_LOAN_AMT_EXT,log_TOTAL_EMI_COUNT,log_TOTAL_EMI_AMT,log_CREDIT_CARD,log_INVESTMENTS,log_INVESTMENT_MATURITY,log_AVG_INVESTMENT_PERCENTAGE,log_MER_EMI_OFFUS_LOAN_EMI_PERCENTAGE,log_AVG_EMI_DR_RATIO_3M,log_CCAMT_LIMIT_RATIO,log_INVESTMENT_INCOME_RATIO,log_FD_TO_INVESTMENT_PER_YEAR_RATIO,log_CC_SPENDS_MAX_CREDIT_RATIO,log_AVG_EMI_INCM_RATIO,log_PREMIUM_CUST_TAG,Response
17.98999977,-66.16744232,28,6922.01,1858,8500.054298,17531.44,0.0,212,265071.7777,1.845014011,0.242445055,0,1,4032.092211,0.0,0.0,2665.212001,249.6141768,98.2886125,2616.906438,0.0,1.491349177,0.0,0.0,-15.17135196,0.0,8.404402751,0.0,34.42601493,0.0,0.0,0,349.3966561,143,571505.0127,-20.31,-56.478339,-10.73825172,5.016383068,2219.895712,-99.99987839,90.61468151,0.931104104,-0.012045613,1630.963455,0.027603385,10.87895592,215.8594084,0.000729442,0.0,174.1787155,0.0,0.221856951,0.208159879,1.275427028,0.0,0.000360212,0.0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,11.225256725762893,7.68438251261535,0.0,0.003475299146234086,8.426018399137881,11.390593824779375,0.0,9.28803455540892,0.0,8.35620446726275,0.0,0.0,0.0,5.642056559764102,1.3692946818919656,5.3898547447194833e-05,0.6416644856056609,0.06179507257162732,0.0,0.6517266116172592,0.026816352929738278,0.0,0
22.0,41.8193056,54,4059.38,2180,46550.13295,11033.57,28.65992974,212,444496.4527,0.862444121,0.459972078,0,0,3463.788539,4020.813547,340.6885098,2783.712356,289.0843207,90.39250135,18569.88845,14.57720589,12.14075881,21176.09351,0.0,-92.80663648,0.0,0.0,200.6446914,104999.273,0.0,0.0,1,6990.749885,215,281729.2404,-44.9617,-28.961753,-12.53437301,-10.40544019,-99.99999935,235.1210731,47.13579745,-0.883562812,-0.000655513,0.0,0.0,0.0,0.0,0.010856974,0.0,124.7932163,0.0,-0.978452631,0.000145865,0.543522421,0.105391538,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,9.765972694724322,10.598394714419943,0.0,5.28335646022115,10.206773808124048,13.75117198888829,9.857990915546823,0.0,0.0,0.0,0.0,0.0,4.799854072491838,0.0,0.0,0.0,0.0,0.0,0.032214423441545445,0.0,0.0,0
17.98999977,77.37161071,36,6268.06,5212,52781.70143,54629.87,42.08187691,505,1800488.851,0.0,0.081135632,0,0,20513.67435,12953.92297,4794.341403,10157.41722,7092.231166,0.0,154072.9411,2391.256711,0.0,16777.55606,0.0,-55.37264405,19.16977025,0.0,0.0,14475.52748,0.0,0.0,3,741.8928654,649,1889731.403,38.3826,-24.997464,237.6831267,-17.78326402,5046.394383,565.5873349,44.73896811,76.7593646,-0.005560388,182.3973733,0.0,0.007164747,0.0,0.0,46.72009362,0.0,0.0,-0.475221254,0.021458924,2.471897281,0.0,0.000105873,1258.937477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.225256725762893,0.0,10.863370519484475,0.0,5.968319562729279,11.877714574150263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.364297311398134,0.0,0.2105005369685606,0.0,1.281364751775269,0.2665046604169784,1.3289031934889974,0.0,0
22.0,-1.537743226,47,11554.71,2492,5935.248297,19451.67,0.0,263,707469.9472,0.0,0.68194687,0,0,4423.767651,507.1109944,886.0424355,1373.869104,308.8115245,19.1734682,131655.2058,0.0,0.0,10378.85341,216.184562,11.54366144,28.11935869,0.0,0.0,667.4392919,0.0,0.0,2,0.0,8,788438.7905,4.2741,1.378038,-99.9999881,-0.349505876,-99.99999935,-99.99987839,26.83623751,1.15008747,-0.01829537,0.0,0.005589984,0.010292826,434.6408099,0.002181061,110.2802162,0.0,0.0,-0.632277282,0.0,1.662981219,0.011020593,9.88e-05,476.7296843,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,9.876062505369228,10.107764702054263,0.0,0.0,11.51345334961461,0.0,0.0,0.0,8.453048585217322,0.0,0.0,6.807759892357234,0.0,1.3840152659544214,6.55978484140955e-05,0.0,0.0,0.0,0.0,1.1977311743170391,0.0,0
22.0,-24.24750633,32,101401.4,4043,84590.89928,59229.47,67.98051815,798,277427.2447,0.363867416,0.106007059,0,1,26784.37318,1982.960189,59.52793267,2546.662609,9.635993816,138.0018835,28886.20225,0.0,22.22153428,37827.67379,5.955277819,-21.97211819,84.2921232,116.2505325,1008.811111,30891.85717,0.0,66.98723426,0,299.566899,792,288120.5061,505.2737,-95.025474,-99.9999881,-27.72107341,-99.99999935,283.9387697,-3.997508338,0.834750616,-0.003897074,378.7904439,0.004664904,0.00386692,107.5824043,0.0,75.41732544,0.0,0.0,0.639376011,0.0,0.310497443,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.225256725762893,9.655920319029025,11.032050471040256,0.0,0.0,10.706637503048228,0.0,9.594174937568605,0.0,0.0,0.0,0.0,9.004516687698175,0.0,0.0,0.00011209971659198277,0.0,0.0,0.0,0.0,0.8507034250063817,0.0,0
22.0,79.06926772,41,151365.75,7498,65169.4035,178572.26,58.10868926,40,1385596.17,0.006338586,0.613741869,0,3,29217.35683,280.4295221,698.8210158,314.2910731,0.0,0.0,158.3044123,54.96502491,47.61771748,6135.416307,31.27669243,78.07506572,31.22824023,0.0,1847.474425,276462.6938,0.0,344.9351039,0,92.15323853,43,806124.906,-96.571,39.229462,-99.9999881,-11.50160078,1050.74995,59.37949226,-62.42309544,0.502919424,0.003569319,376.2865289,0.001469729,0.002228203,0.0,0.000608913,58.96840876,0.0,0.0,0.264996554,0.0,0.407900226,0.118200592,0.0,114.3611692,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11.225256725762893,6.924158183765234,11.22626469374609,0.2624296277158828,5.184921795564237,12.384400105695772,0.0,15.471799409008582,0.0,7.408311981794522,0.0,0.0,9.008157592858193,1.4948955030218998,0.0,0.0,0.017826002510880557,0.0,1.3857649860256174,0.0,0.11394466519528927,0.0,0
22.0,88.36105805,30,12397.2,1870,208144.5093,11373.62,19.08255866,614,1111701.126,1.475234876,0.0,0,0,1412.07467,5729.324521,3449.233373,21.65682882,644.7487729,0.0,137763.222,0.0,36.22396686,13060.78095,0.0,57.20635139,0.0,59.06979047,1375.66202,6681.022575,268.6355151,274.6217007,0,896.4325945,561,755865.6817,101.6332,40.26968,-23.39669539,-11.50909493,2787.508927,225.5292404,-99.99953101,-56.82270589,-0.011886707,0.0,0.0,0.008893343,0.0,0.000192821,118.4637133,0.0,7.897239025,-2.263293483,0.001668043,3.652436484,0.019365214,0.000393806,2731.865974,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,11.51293546492023,9.970347785164561,11.639788787094306,0.45730618683447494,0.0,13.216940824461933,0.0,10.362884128489963,0.0,5.3612841468979315,0.0,0.0,8.571909553317559,5.467439433768233,0.3939659117151437,0.0,0.01462018730837222,0.0,0.0,0.0118796497081792,0.5581058783096751,0.0,0
22.0,2.133028352,36,11378.51,1398,136611.2975,9632.25,0.0,82,5609146.744,1.779724041,0.603469067,0,0,1650.475873,0.0,0.0,380.1307579,0.0,54.65419772,0.0,31.75959761,18.65090321,0.0,28.0227424,28.5113309,26.79829653,12.34956272,0.0,0.0,2042.678169,378.6474625,0,607.9204192,65,6493171.897,-35.3773,9.429527,163.5175449,2.011218001,-99.99999935,-90.77704776,-72.66410992,-0.665724803,0.009436495,2030.362685,0.002376106,0.016445851,315.8993371,0.000961474,119.8674684,19.10807785,0.813509872,-4.654932976,3.83e-05,3.621016154,0.023335803,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,10.566369825806024,12.316500577270174,0.5776609277772815,3.996372174785612,12.678612919146484,14.149916761093055,9.191398421917068,0.0,8.036665710428066,0.0,0.0,14.0825604362394,6.393693952137221,1.1218723309039489,9.659533452045446e-05,0.0,0.49533058084447246,0.9176306657616513,0.09365920314661647,0.0,0.0,0
17.98999977,54.36752342,32,4030.59,749,173418.8586,-1245.83,8.123915355,194,717831.4326,0.076080252,0.002105807,0,0,0.0,0.0,0.0,3256.072054,178.6262631,111.4684867,1124.828906,72.6259975,0.0,4675.408759,0.0,89.22250449,0.0,90.79862063,0.0,0.0,948.0545143,34.11150528,0,823.7571365,525,378024.9657,13.6511,22.55987,141.642333,-7.027754306,-99.99999935,-99.99987839,25.52292532,0.283339071,-0.005357281,19.51680743,0.0,0.000319929,0.0,0.000650793,31.92668165,91.48736978,0.0,-1.089652537,0.000197142,3.034026335,0.038055348,0.0,464.9338704,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11.51293546492023,6.263553890671422,12.545686981297873,0.0,0.0,12.425742658689643,0.0,9.938291609298215,0.0,8.451680372231095,0.0,0.0,0.0,6.5859092561552846,2.3001192553136347,6.639779561758013e-05,0.010441085660850865,0.0,1.415319606239321,0.0,0.0,0.0,0
22.0,-53.37511999,31,502792.0,4452,400217.3043,632060.07,74.01853092,1297,5225783.449,0.0,0.168941922,0,0,57959.95708,116664.739,4193.504338,12471.96577,14828.20773,22072.15484,48991.50317,7864.888622,0.0,63429.35179,122.9669597,51.02285623,7198.936108,45.87541579,2024.037275,0.0,738.0472596,293.5944629,15,25838.23359,1180,4030739.472,-34.8847,-52.182354,-41.9706432,5.224803583,-99.99999935,127.5100354,-41.49563624,-0.350473095,-0.000420488,0.0,0.004816127,0.007146657,414.0359608,0.010560874,34.33823401,41.87468978,1.209869807,-14.78581215,0.0,16.66590901,0.194670963,0.000182103,1143.954678,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.225256725762893,6.34862640233617,13.08556632131602,2.9667848835219024,0.0,13.467115817611782,13.532611218257287,9.452365312259174,0.0,0.0,0.0,0.0,9.679381007066851,0.0,0.0,0.0032318310036987207,0.035568851292202594,0.0040497347435251045,0.0,0.0925461734557243,1.9649824918314822,0.0,0
17.98999977,-6.505736086,44,26297.17,1763,22322.38552,29329.7,0.0,92,442536.6418,0.0,0.287250481,0,0,0.0,223.0097356,0.0,246.1079476,63.55130159,0.0,0.0,0.0,91.72551402,9476.246235,0.0,-73.9292891,0.0,5.817064342,681.8228998,9197.68924,0.0,0.0,1,6334.609509,55,517762.1049,-42.4693,-18.147403,-99.9999881,-0.70061671,-99.99999935,-99.99987839,58.01375955,-0.864867114,-0.003286616,94.283826,0.0,0.009577813,53.17281381,0.007637491,16.90083009,0.0,0.0,0.549474561,0.088884111,1.832334597,0.11774347,4.7e-05,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.225256725762893,8.890944169696196,9.686399110739096,0.0,5.548411482383826,11.215316330278563,0.0,0.0,0.0,7.21093683642037,0.0,0.0,0.0,3.570589191433423,0.0,0.0,0.5878783040364587,0.011372679231995508,2.0682967535965733,0.5833533215865537,0.0,0.0,0
17.98999977,26.25757092,50,23136.34,6823,3864.183428,29040.27,0.0,17,368798.3171,0.453967869,0.138296336,0,0,0.0,182.5831836,350.1962082,108.9687021,0.0,0.0,179153.9667,0.0,82.79080057,33.86781717,0.0,3.869074022,0.0,132.1716973,1027.489104,0.0,570.3873041,636.1977012,0,0.0,29,210562.7306,11.8442,-10.975658,-12.90155592,10.34082634,-99.99999935,-23.66709664,65.39302882,-0.536717058,0.00543238,0.0,0.0,12.11216736,0.0,0.0,0.0,14.56353286,0.0,1.0,0.35439874,1.556419383,0.02495874,0.0,1201.255281,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,11.225256725762893,10.519131648681027,9.391247379600367,0.0,8.014404281246529,11.103595043052398,0.0,10.13817315259473,0.0,0.0,0.0,0.0,0.0,5.937020130514049,0.0,0.00012213654102900484,0.6890943328565179,0.0924093519230388,0.0,0.6985647698856734,0.0,0.0,0
